"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,43,172,132,1042
"GM",22,6170,41251,494,8225
"Tolerant",101,35164,82996,1858,37302
"Vulnerable",17,351,3301,9958,22035
"Unclassified",271,6581,30262,15091,205566
