"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",202,479,269,32,824
"GM",414,16317,14433,110,8584
"Tolerant",188,5906,14222,106,8346
"Vulnerable",113,533,416,62,18329
"Unclassified",2038,4502,4959,273,54668
