"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16496,21538,6258,45813,11663
"GM",1745,272500,14471,64295,2961
"Tolerant",672,8430,3601,10640,560
"Vulnerable",258,50874,2429,44868,3632
"Unclassified",164,3963,416,10138,101407
