"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",201,89,132,395,584
"GM",190,16141,18297,1056,684
"Tolerant",784,17832,14664,3322,516
"Vulnerable",157,1048,1238,130238,15165
"Unclassified",265,1207,923,16824,97119
