"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13249,21880,9399,69521,40582
"GM",539,171577,27743,96408,3823
"Tolerant",108,12054,5629,12005,1112
"Vulnerable",222,83234,15251,41817,7514
"Unclassified",173,2596,458,11475,176947
