"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1094,684,510,240,1309
"GM",1502,68011,47620,2129,10932
"Tolerant",2236,67216,21943,2138,10564
"Vulnerable",399,1908,1913,6855,7668
"Unclassified",3530,16477,21796,5785,100309
