"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,228,190,8,448
"GM",3,27956,169328,348,4928
"Tolerant",8,185866,101903,216,4751
"Vulnerable",1,297,145,711,925
"Unclassified",11,5564,7799,1954,55194
