"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11032,13508,5901,162
"Tolerant",1234,207444,68337,720
"Vulnerable",1409,59891,149063,3939
"Unclassified",1599,5102,5251,138557
