"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10,2,2,56,214
"GM",2,21,61,87,156
"Tolerant",31,122,1281,545,664
"Vulnerable",55,203,731,15976,9238
"Unclassified",167,877,2381,48925,109065
