"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3052,1344,1066,1038,4706
"GM",2444,59988,128679,1836,11284
"Tolerant",3046,140041,61141,2316,15415
"Vulnerable",3299,2661,2577,5422,9346
"Unclassified",7208,6448,7675,4104,68312
