"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1055,677,1715,12953
"Tolerant",425,24544,11576,38462
"Vulnerable",589,10862,112568,319472
"Unclassified",2249,8713,32725,217668
