"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10923,35094,2026,1835
"Tolerant",43224,1543,2052,125
"Vulnerable",1720,619,230819,3710
"Unclassified",1832,3315,36798,358659
