"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9819,33312,1965,816
"Tolerant",40202,3417,1287,892
"Vulnerable",3054,866,193913,24544
"Unclassified",2042,246,27962,389957
