"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1552,8417,15870,5862,12829
"GM",622,232181,375440,53631,2456
"Tolerant",578,361876,183715,184493,5207
"Vulnerable",236,53513,182303,182838,2008
"Unclassified",115,7274,7346,10232,234317
