"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4060,2,4652,8163,4693
"GM",75,21,2762,324,38
"Tolerant",5022,3000,93651,27737,5666
"Vulnerable",3188,29,16192,131059,18713
"Unclassified",6095,6,5894,16761,177371
