"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,6
"Tolerant",0,0,0,0,19
"Vulnerable",0,0,1,254,211
"Unclassified",5,9,16,657,2596
