"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",0,0,0,6
"Tolerant",0,0,0,26
"Vulnerable",0,0,0,9
"Unclassified",6,19,466,3240
