"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",775,345,5791,173,418
"GM",477,1052,5995,121,528
"Tolerant",4292,3488,85394,2744,3032
"Vulnerable",271,172,4994,5726,1871
"Unclassified",1140,825,16323,7415,137415
