"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7640,4426,25556,17,1405
"GM",934,2238,7172,10,397
"Tolerant",19013,16617,89723,9,1347
"Vulnerable",5,167,25,406,2455
"Unclassified",560,291,2354,424,27141
