"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",218325,15882,6995,321,10085
"GM",13816,238998,169583,89,4905
"Tolerant",16471,291800,150211,124,6371
"Vulnerable",611,232,162,11,567
"Unclassified",11846,5752,3407,226,27202
