"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,1,3,1
"GM",9,6025,1681,410,1376
"Tolerant",1,2367,389,228,546
"Vulnerable",1,723,144,1870,14011
"Unclassified",0,1207,183,2547,41652
