"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",1416,830,112,2090
"Tolerant",487,441,4,1375
"Vulnerable",408,305,770,70302
"Unclassified",1212,897,769,123517
