"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",134,222,974,831,1679
"GM",185,12060,75137,3441,7903
"Tolerant",989,75563,135945,20208,26443
"Vulnerable",562,2867,23709,106820,45796
"Unclassified",1388,6896,37753,68754,234435
