"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",59,10,270,341,951
"GM",15,22,1070,89,232
"Tolerant",192,599,10521,1791,4126
"Vulnerable",155,332,3491,36351,41305
"Unclassified",689,277,4544,21984,95100
