"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",47,5114,79,1,1690
"GM",46,46307,112,37,4813
"Tolerant",3577,19322,4633,2,10545
"Vulnerable",0,2,1,0,2
"Unclassified",4008,36207,7532,208,62998
