"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,25
"GM",0,0,1,0,1
"Tolerant",2,0,14,7,313
"Vulnerable",0,1,9,49,546
"Unclassified",0,0,58,346,1547
