"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0
"GM",523,876,51,272
"Tolerant",351,37,18,153
"Vulnerable",27,39,4285,15758
"Unclassified",226,134,8477,20470
