"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12253,8830,9081,3350
"Tolerant",16346,44529,32533,6357
"Vulnerable",12324,42481,483751,67689
"Unclassified",17521,56943,77502,295516
