"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7145,2518,4922,10886
"Tolerant",13433,48532,43906,65341
"Vulnerable",5429,35483,417881,72664
"Unclassified",7507,13232,139536,298591
