"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6192,8913,6541,24975
"Tolerant",4347,68377,32134,24352
"Vulnerable",5021,41934,325697,69706
"Unclassified",22153,32550,216089,298025
