"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1640,10590,327,5617
"Tolerant",3545,1591,4095,1669
"Vulnerable",192,2454,79798,12134
"Unclassified",2800,1420,22293,105877
