"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1946,17487,1347,10384
"Tolerant",7385,2599,2702,6919
"Vulnerable",246,5752,74637,85782
"Unclassified",1054,6523,2835,28444
