"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1618,3491,34,4268
"Tolerant",12765,2760,4319,3040
"Vulnerable",11,3186,71489,20605
"Unclassified",3780,1463,18736,104477
