"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15166,3193,29548,643,6786
"GM",1197,57433,22030,369,1134
"Tolerant",3444,11116,136565,441,1489
"Vulnerable",52,565,1294,16973,1439
"Unclassified",4677,4497,8700,27695,261766
