"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11757,2889,41263,7958,32990
"GM",282,1019,6265,512,329
"Tolerant",7317,12430,81840,7988,14068
"Vulnerable",513,1111,7323,24068,24030
"Unclassified",2342,1372,8785,12634,541499
