"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",734,1921,1426,446,2150
"GM",1876,43446,114539,1179,7118
"Tolerant",1450,125938,29447,1393,7833
"Vulnerable",381,1251,2786,1814,1290
"Unclassified",2363,11614,10385,2936,86821
