"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4487,4582,33886,5004,2454
"GM",934,40910,63144,3956,312
"Tolerant",9647,86767,325327,23818,7800
"Vulnerable",1463,6812,27004,100402,66954
"Unclassified",622,924,8752,42459,469570
