"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20972,393,86310,9091,769
"GM",875,81,10963,4344,43
"Tolerant",121027,4367,722558,214778,6840
"Vulnerable",16187,977,207251,288801,44354
"Unclassified",13244,535,48415,130384,352294
