"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15176,2085,2859,8007,26149
"GM",1963,4609,687,5059,1161
"Tolerant",1901,781,4401,4730,2028
"Vulnerable",4916,5857,2817,52169,21980
"Unclassified",10430,2237,2434,33620,128156
