"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",276,588,386,855,1802
"GM",339,8092,7533,1946,1996
"Tolerant",142,2592,3088,1113,634
"Vulnerable",1339,2054,1188,87405,20141
"Unclassified",1858,1496,1222,10584,36804
