"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,16
"GM",1,706,1,23,282
"Tolerant",0,8,3,0,173
"Vulnerable",27,23,1,540,7254
"Unclassified",73,753,49,718,57771
