"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",38038,3748,23402,158,5884
"GM",6322,12877,12326,58,798
"Tolerant",41732,8086,6882,181,9239
"Vulnerable",2721,394,466,2628,13815
"Unclassified",64491,13918,29575,13292,390675
