"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,30,36,5,2
"GM",8,112,133,3,40
"Tolerant",2,82,120,7,23
"Vulnerable",0,11,126,6,280
"Unclassified",3,67,373,168,15643
