"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9069,340,1437,6635,15573
"GM",690,5746,6216,1771,2787
"Tolerant",3880,8786,16841,10444,15453
"Vulnerable",6411,2960,8545,91645,36292
"Unclassified",7696,424,3012,19601,48651
