"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,0,134
"GM",3969,87567,813,17777
"Tolerant",84544,166438,5730,90603
"Vulnerable",257,11204,30461,73062
"Unclassified",3124,25464,11495,103394
