"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,19,6,25
"GM",3,6341,41800,5257,3902
"Tolerant",33,40352,108283,47991,22111
"Vulnerable",5,3300,52559,49509,22387
"Unclassified",19,4110,25034,17269,112639
