"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",13320,227319,1838,80470
"Tolerant",233431,35549,3474,50360
"Vulnerable",2857,8175,72857,56645
"Unclassified",13478,21218,22228,165551
