"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8772,231156,1623,20344
"Tolerant",236476,40194,8294,24443
"Vulnerable",3237,4860,79754,43054
"Unclassified",22593,14098,25936,243936
