"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",848,321,477,421
"GM",0,1,1,0
"Tolerant",1412,17073,9459,1895
"Vulnerable",791,5741,84560,25758
"Unclassified",1554,2148,16246,117796
