"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,2613,4488,224,55
"GM",23,188020,214430,2773,4490
"Tolerant",44,386280,344945,10598,6145
"Vulnerable",7,7747,8882,78934,17219
"Unclassified",2,7465,6172,32014,274740
