"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2961,3225,6981,13884
"Tolerant",1202,27821,18747,14394
"Vulnerable",896,17813,208393,65245
"Unclassified",979,4120,20451,122477
