"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",853,1020,4877,8040
"Tolerant",2848,23739,19306,22543
"Vulnerable",1457,8544,189201,49039
"Unclassified",1668,6256,53679,136519
