"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",68,144,129,338
"Tolerant",1303,6448,3796,3103
"Vulnerable",972,3418,5920,3455
"Unclassified",1342,3292,6111,37174
