"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",522,56,870,2932,2730
"GM",115,739,4196,1152,868
"Tolerant",1309,2368,31967,13486,10088
"Vulnerable",1741,446,7619,71892,18201
"Unclassified",6119,696,10863,79627,40112
