"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2382,28226,4733,21611
"GM",0,45,0,11
"Tolerant",36013,74790,51713,54559
"Vulnerable",4122,52660,77092,114384
"Unclassified",4906,17444,42779,319627
