"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,118,269,108
"GM",0,0,38,4,1
"Tolerant",2,4,6960,6827,505
"Vulnerable",1,6,4263,102406,10695
"Unclassified",9,0,3178,8394,92018
