"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",33755,7030,6059,10113,3345
"GM",2679,15497,7649,5329,459
"Tolerant",8822,10569,12047,6395,376
"Vulnerable",5026,7395,7139,62597,2708
"Unclassified",6135,1226,784,3696,158426
