"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",16331,25357,12966,337
"Tolerant",20961,58788,34785,3937
"Vulnerable",2247,25757,276409,32039
"Unclassified",1021,1844,59248,410162
