"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",21440,19081,2164,19719
"Tolerant",25120,62963,22261,22291
"Vulnerable",2745,31562,162482,136443
"Unclassified",42957,43391,166826,200744
