"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10791,26507,3090,172
"Tolerant",27411,61066,22491,778
"Vulnerable",3054,18889,351125,10340
"Unclassified",1234,1998,47821,395422
