"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",24195,0,10454,10165,18712
"Tolerant",23174,1,133763,126865,16515
"Vulnerable",21894,0,111097,437436,83650
"Unclassified",30864,0,16060,81709,326949
