"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",54567,36696,45170,13223
"Tolerant",9236,120981,126095,4857
"Vulnerable",27304,131432,486898,26560
"Unclassified",12532,3693,35864,338395
