"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9743,16401,11219,2772
"GM",0,0,2,0
"Tolerant",7339,166807,141736,2210
"Vulnerable",5574,142116,589878,16595
"Unclassified",1930,6384,35486,317311
