"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",308,764,908,774
"GM",1,0,0,1
"Tolerant",482,4692,1167,812
"Vulnerable",476,1281,26800,2494
"Unclassified",1484,3179,8099,60745
